numero_de_cliente	foto_mes	active_quarter	cliente_vip	internet	cliente_edad	cliente_antiguedad	mrentabilidad	mrentabilidad_annual	mcomisiones	mactivos_margen	mpasivos_margen	cproductos	tpaquete1	tpaquete2	tpaquete7	tpaquete9	tcuentas	ccuenta_corriente	mcuenta_corriente_adicional	mcuenta_corriente	ccaja_ahorro	mcaja_ahorro	mcaja_ahorro_adicional	mcaja_ahorro_dolares	mdescubierto_preacordado	mcuentas_saldo	ctarjeta_debito	ctarjeta_debito_trx	mautoservicio	ctarjeta_visa	ctarjeta_visa_trx	mtarjeta_visa_consumo	ctarjeta_master	ctarjeta_master_trx	mtarjeta_master_consumo	cprestamos_personales	mprestamos_personales	cprestamos_prendarios	mprestamos_prendarios	cprestamos_hipotecarios	mprestamos_hipotecarios	cplazo_fijo	mplazo_fijo_dolares	mplazo_fijo_pesos	cinversion1	minversion1_pesos	minversion1_dolares	cinversion2	minversion2	cseguro_vida	cseguro_auto	cseguro_vivienda	cseguro_accidentes_personales	ccaja_seguridad	cpayroll_trx	mpayroll	mpayroll2	cpayroll2_trx	ccuenta_debitos_automaticos	mcuenta_debitos_automaticos	ctarjeta_visa_debitos_automaticos	mtarjeta_visa_debitos_automaticos	ctarjeta_master_debitos_automaticos	mttarjeta_master_debitos_automaticos	cpagodeservicios	mpagodeservicios	cpagomiscuentas	mpagomiscuentas	ccajeros_propios_descuentos	mcajeros_propios_descuentos	ctarjeta_visa_descuentos	mtarjeta_visa_descuentos	ctarjeta_master_descuentos	mtarjeta_master_descuentos	ccomisiones_mantenimiento	mcomisiones_mantenimiento	ccomisiones_otras	mcomisiones_otras	cforex	cforex_buy	mforex_buy	cforex_sell	mforex_sell	ctransferencias_recibidas	mtransferencias_recibidas	ctransferencias_emitidas	mtransferencias_emitidas	cextraccion_autoservicio	mextraccion_autoservicio	ccheques_depositados	mcheques_depositados	ccheques_emitidos	mcheques_emitidos	ccheques_depositados_rechazados	mcheques_depositados_rechazados	ccheques_emitidos_rechazados	mcheques_emitidos_rechazados	tcallcenter	ccallcenter_trx	thomebanking	chomebanking_trx	ccajas_trx	ccajas_consultas	ccajas_depositos	ccajas_extracciones	ccajas_otras	catm_trx	matm	catm_trx_other	matm_other	ctrx_quarter	tmobile_app	cmobile_app_trx	Master_delinquency	Master_status	Master_mfinanciacion_limite	Master_Fvencimiento	Master_Finiciomora	Master_msaldototal	Master_msaldopesos	Master_msaldodolares	Master_mconsumospesos	Master_mconsumosdolares	Master_mlimitecompra	Master_madelantopesos	Master_madelantodolares	Master_fultimo_cierre	Master_mpagado	Master_mpagospesos	Master_mpagosdolares	Master_fechaalta	Master_mconsumototal	Master_cconsumos	Master_cadelantosefectivo	Master_mpagominimo	Visa_delinquency	Visa_status	Visa_mfinanciacion_limite	Visa_Fvencimiento	Visa_Finiciomora	Visa_msaldototal	Visa_msaldopesos	Visa_msaldodolares	Visa_mconsumospesos	Visa_mconsumosdolares	Visa_mlimitecompra	Visa_madelantopesos	Visa_madelantodolares	Visa_fultimo_cierre	Visa_mpagado	Visa_mpagospesos	Visa_mpagosdolares	Visa_fechaalta	Visa_mconsumototal	Visa_cconsumos	Visa_cadelantosefectivo	Visa_mpagominimo	clase_ternaria
4617524	202008	1	0	1	73	208	1982.72	25149.15	1964.76	-363.9	379.25	5	1	0	0	0	1	1	0	147.11	2	617.66	0	0	1.17	1761.87	1	0	0	1	4	19470.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	12964.47	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	6	1964.76	0	0	0	0	0	2	3510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	20	0	0																							1	0	176904	-667	0	16641.6	19470.67	0	12964.47	0	196560	0	0	12	0	-16977.51	0	8495	12964.47	3	0	1158.3	CONTINUA
4617524	202009	1	0	1	73	209	1903.83	25556.29	2553.09	-701.13	146.21	5	1	0	0	0	1	1	0	906.99	2	847.47	0	0	1.17	1650.88	1	0	0	1	3	22871.44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16365.26	0	0	0	0	0	0	0	0	0	0	0	0	2	2006.3	6	2553.09	0	0	0	0	0	2	2340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	0	0	0	0	0	0	0	0	0	18	0	0																							0	0	176904	-637		19548.24	22871.44	0	16365.26	0	196560	0	0	7	0	-19470.67	0	8525	16365.26	2	0	1298.7	BAJA+2
4617524	202010	1	0	0	73	210	832.79	25406.7	1780.55	-1281.91	471.86	5	1	0	0	0	1	1	0	-28.82	2	539.01	0	0	1.17	387.76	1	0	0	1	5	58832.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	16365.26	0	0	0	0	0	0	0	0	0	0	0	0	1	1199	4	1780.55	0	0	0	0	0	1	1287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	12	0	0	0	0	0	0	0	0	0	20	0	0																							0	0	176904	-606		50313.53	58866.83	0	52326.38	0	196560	0	0	10	0	-22871.44	0	8556	52326.38	4	0	2772.9	BAJA+1
4632622	201801	1	0	0	53	242	1094.54	14455.53	649.65	-36.03	416.28	6	1	0	0	0	1	1	0	0	2	24806.23	0	14908.7	1.17	61109.31	2	7	4579.3	1	6	3843.15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3326.6	0	0	0	0	1	5303.5	2	163.8	0	0	0	0	1	555.98	8	649.65	0	0	0	0	0	0	0	0	0	0	0	2	53278.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103			0	0	18954	-1580		0	0	0			21060			0	0			2443				0	0	0	31590	-302		3284.75	3843.15	0	3509.61	17.21	35100	0	0	0	0	-3644.93	0	7380	3509.61	8	0	152.1	CONTINUA
4632622	201802	1	0	1	53	243	764.11	14220.85	644.34	-70.32	172.69	6	1	0	0	0	1	1	0	0	2	29282.99	0	28409.96	1.17	73657.24	2	14	10285.8	1	6	5060.53	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3300.65	0	0	0	0	1	5303.5	1	174.61	1	1296.94	0	0	1	555.98	8	644.34	0	0	0	0	0	0	0	0	0	0	0	1	46800	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	9360	0	0	100			0	0	18954	-1552		0	0	0			21060			0	0			2471				0	0	0	31590	-274		3284.75	3843.15	0	3509.61	17.21	35100	0	0	28	3843.15	-3644.93	0	7408	3509.61	8	0	152.1	CONTINUA
4632622	201803	1	0	1	53	244	1485.77	14446.21	813.81	-97.97	672.29	6	1	0	0	0	1	1	0	0	2	37029.25	0	55422.65	1.17	101367.53	2	13	11741.62	1	5	4947.5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	13682.78	3	3385.35	0	0	0	0	1	5303.5	3	313.26	0	0	0	0	1	656.06	8	813.81	0	0	0	0	0	0	0	0	0	0	0	1	46800	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	81			0	0	18954	-1521		0	0	0			21060			4	0			2502				0	0	0	31590	-243		4228.64	4947.5	0	3384.61	6.04	35100	0	0	4	0	-3763.58	0	7439	3384.61	5	0	187.2	CONTINUA
4632622	201804	1	0	0	53	245	1387.21	14621.7	724.07	-80.15	646.93	6	1	0	0	0	1	1	0	0	2	35395.77	0	70207.9	1.17	118490.26	2	10	5832.49	1	6	5212.45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19779.21	3	3452.57	0	0	0	0	1	5303.5	0	0	0	0	0	0	1	656.06	8	724.07	0	0	0	0	0	0	0	0	0	0	0	1	46800	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	5850	0	0	86			0	0	18954	-1491		0	0	0			21060			5	0			2532				0	0	0	31590	-213		4455.09	5212.45	0	3646.62	6.07	35100	0	0	5	0	-4947.5	0	7469	3646.62	6	0	198.9	CONTINUA
4632622	201805	1	0	0	53	246	1525.86	14841.9	789.89	-56.02	685.06	6	1	0	0	0	1	1	0	0	2	54166.56	0	97642.2	1.17	170255.15	2	17	14536.74	1	7	5918.33	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16731	3	3393.26	0	0	0	0	1	5303.5	0	0	1	1807.65	0	0	1	656.06	8	789.89	0	0	0	0	0	0	0	0	0	0	0	2	76939.2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	88			0	0	18954	-1460		0	0	0			21060			1	0			2563				0	0	0	31590	-182		3513.41	4110.68	0	1533	22.81	35100	0	0	1	0	-5212.45	0	7500	1533	10	0	163.8	CONTINUA
4632622	201806	1	0	0	53	247	2105.47	15712.85	824.54	-165.1	1259.91	6	1	0	0	0	1	1	0	0	2	56371.39	0	184602.58	1.17	258351.26	2	12	13142.61	1	5	5574.46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	16731	3	3444.87	0	0	0	0	1	5303.5	3	1195.74	0	0	0	0	1	656.06	8	824.54	0	0	0	0	0	0	0	0	0	0	0	2	79465.11	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	11700	0	0	93			0	0	18954	-1430		0	0	0			21060			3	0			2593				0	0	0	31590	-152		4764.5	5574.46	0	3438.4	4.53	35100	0	0	3	0	-4110.68	0	7530	3438.4	5	0	222.3	CONTINUA
4632622	201807	1	0	1	53	248	2037.32	16630.7	779.02	-178.31	1253.78	6	1	0	0	0	1	1	0	0	2	49823.59	0	229821.05	1.17	296490.39	2	13	11292.05	1	7	6698.71	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17105.4	3	3610.1	0	0	0	0	2	9419.49	1	350.29	0	0	0	0	1	656.06	8	779.02	0	0	0	0	0	0	0	0	0	0	0	1	49140	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	2	5850	0	0	103			0	0	18954	-1399		0	0	0			21060			6	0			2624				0	0	0	31590	-121		5782.17	6765.13	0	4373.7	11.54	35100	0	0	6	0	-5574.46	0	7561	4373.7	8	0	327.6	CONTINUA
4632622	201808	1	0	1	53	249	2356.69	17839.18	983.86	-81.77	1255.13	6	1	0	0	0	1	1	0	0	2	43465.94	0	377903.19	1.17	418240.19	2	20	14044.24	1	5	4013.21	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17690.4	3	3694.39	0	0	0	0	1	5303.5	0	0	0	0	0	0	1	656.06	10	983.86	1	0	0	1	1170	0	0	0	0	0	0	2	86351.54	0	0	0	0	0	0	0	0	1	11	0	0	0	0	0	16	70200	0	0	124			0	0	18954	-1368		0	0	0			21060			2	0			2655				0	0	0	31590	-90		3499.72	4094.67	0	3584.29	11.4	35100	0	0	2	0	-6765.13	0	7592	3584.29	7	0	234	CONTINUA
4632622	201809	1	0	0	53	250	2154.68	18653.39	763.98	-112.12	1300.75	6	1	0	0	0	1	1	0	0	2	41005.76	0	448358.39	1.17	485421.63	2	14	11919.11	1	5	4089.58	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17690.4	3	3770.75	0	0	0	0	1	5303.5	0	0	0	0	0	0	1	656.06	8	763.98	0	0	0	0	0	0	0	1	746.21	1	234	2	69629.16	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	234	0	0	123			0	0	18954	-1338		0	0	0			21060			4	0			2685				0	0	0	31590	-60		3559.25	4164.32	0	3722.63	9.24	35100	0	0	4	0	-4094.67	0	7622	3722.63	7	0	234	CONTINUA
4632622	201810	1	0	0	53	251	2343.97	19699.07	900.15	-119.28	1353.32	6	1	0	0	0	1	1	0	0	2	42070.83	0	410809.89	1.17	430496.36	2	21	19861.07	1	7	5198.97	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17690.4	3	3804.92	0	0	0	0	1	5303.5	1	526.5	0	0	0	0	1	721.66	8	900.15	0	0	0	0	0	0	0	5	26349.8	8	35100	2	66458.44	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	35100	0	0	133			0	0	18954	-1307		0	0	0			21060			0	0			2716				0	0	0	31590	-2221		4536.29	5307.45	0	4705.68	13.82	35100	0	0	0	0	-4164.32	0	7653	4705.68	10	0	315.9	CONTINUA
4632622	201811	1	0	0	53	252	2298.31	20810.33	777.39	-139.52	1439.45	6	1	0	0	0	1	1	0	0	2	46167.4	0	435233.48	1.17	488967.51	2	15	17443.08	1	4	4206.92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	17690.4	3	4085.82	0	0	0	0	1	5303.5	2	684.09	0	0	0	0	1	721.66	8	777.39	0	0	0	0	0	0	0	4	3070.75	0	0	2	70011.99	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	111			0	0	18954	-1277		0	0	0			21060			2	0			2746				0	0	0	31590	-2191		3617.4	4232.35	0	4078.36	3.38	35100	0	0	2	0	-5307.45	0	7683	4078.36	5	0	187.2	CONTINUA
4632622	201812	1	0	1	53	253	2472.17	22026.15	888.97	-141.33	1494.49	6	1	0	0	0	1	1	0	0	2	40180.15	0	451225.93	1.17	469690.97	2	14	20579.52	1	4	4400.42	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	19319.04	3	4202.69	0	0	0	0	1	5303.5	2	817.12	0	0	0	0	1	721.66	8	888.97	0	0	0	0	0	0	0	1	375.09	13	51480	2	64969.67	0	0	0	0	0	0	0	0	1	5	1	0	1	0	0	13	51480	0	0	118			0	0	18954	-1246		0	0	0			21060			5	0			2777				0	0	0	31590	-2160		3796.54	4441.95	0	4197.43	5.3	35100	0	0	5	0	-4232.35	0	7714	4197.43	5	0	210.6	CONTINUA
4632622	201901	1	0	1	54	254	3357.27	24288.88	874.31	-109.74	2231.93	6	1	0	0	0	1	1	0	0	2	38440.05	0	442000.38	1.17	480701.83	2	16	18063.59	1	6	4985.83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4299.04	0	0	0	0	1	6812.93	3	638.11	0	0	0	0	1	721.66	8	874.31	0	0	0	0	0	0	0	1	401.64	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	101			0	0	18954	-1215		0	0	0			21060			1	0			2808				0	0	0	31590	-2129		4384.67	5130.06	0	4299.9	18.52	35100	0	0	1	0	-4441.95	0	7745	4299.9	9	0	339.3	CONTINUA
4632622	201902	1	0	1	54	255	2270.45	25795.22	872.72	-89.89	1284.53	6	1	0	0	0	1	1	0	0	2	33253.22	0	465436.28	1.17	511288.33	2	16	15796.74	1	4	4481.73	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4307.4	0	0	0	0	1	6812.93	2	113.34	0	0	0	0	1	721.66	8	872.72	0	0	0	0	0	0	0	3	787.57	10	51480	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	10	51480	0	0	111			0	0	18954	-1187		0	0	0			21060			1	0			2836				0	0	0	31590	-2101		3861.83	4518.34	0	4300.13	4.65	35100	0	0	1	0	-5130.06	0	7773	4300.13	5	0	210.6	CONTINUA
4632622	201903	1	0	0	54	256	3576.32	27885.78	1165.71	-240.01	2300.36	6	1	0	0	0	1	1	0	0	2	35378.91	0	517416.31	1.17	548082.33	3	29	23502.42	1	8	7232.05	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4602.25	0	0	0	0	1	6812.93	0	0	0	0	0	0	1	923.43	8	1165.71	0	0	0	0	0	0	0	1	1642.9	7	35100	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	7	35100	0	0	123			0	0	50544	-1156		0	0	0			56160			4	0			2867				0	0	0	88452	-2070		6258.52	7322.46	0	4553.47	10.98	98280	0	0	4	0	-4518.34	0	7804	4553.47	7	0	397.8	CONTINUA
4632622	201904	1	0	1	54	257	4120.4	30618.97	1086	-55.72	2649.22	6	1	0	0	0	1	1	0	0	2	46840.89	0	549287.7	1.17	623158.88	2	32	27808.5	1	9	7576.2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	6812.93	0	0	0	0	0	0	1	923.43	8	1086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	139			0	0	50544	-1126		0	0	0			56160			-1	0			2897				0	0	0	88452	-2040		6598.66	7720.43	0	4673.12	15.99	98280	0	0	-1	0	-7322.46	0	7834	4673.12	9	0	456.3	CONTINUA
4632622	201905	1	0	1	54	258	0	0	0	0	0	6	1	0	0	0	1	1	0	0	2	44207.39	0	625282.01	1.17	677160.18	2	30	25622.09	1	8	7748.37	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4790.01	0	0	0	0	1	6812.93	0	0	0	0	0	0	1	923.43	0	0	0	0	0	0	0	0	0	0	0	5	23400	0	0	0	0	0	0	0	0	1	19	1	1	0	0	0	0	0	5	23400	0	0	146			0	0	50544	-1095		0	0	0			56160			2	0			2928				0	0	0	88452	-2009		5519.83	6458.2	0	4789.73	3.91	98280	0	0	2	0	-7720.43	0	7865	4789.73	5	0	339.3	CONTINUA
4632622	201906	1	0	1	54	259	3965.65	35300.8	1111.23	-117.07	2556.75	6	1	0	0	0	1	1	0	0	2	44500.04	0	605958.18	1.17	647344.57	2	27	28727.84	1	7	6273.54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4926.68	0	0	0	0	1	6812.93	0	0	0	0	0	0	1	923.43	8	1111.23	0	0	0	0	0	2	63180	0	0	3	11700	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	3	11700	0	0	135			0	0	50544	-1065		0	0	0			56160			4	0			2958				0	0	0	88452	-1979		6006.28	7027.34	0	4939.58	9.78	98280	0	0	4	0	-6458.2	0	7895	4939.58	7	0	421.2	CONTINUA
4632622	201907	1	0	1	54	260	4247.35	37510.84	1111.92	-183.9	2863.76	6	1	0	0	0	1	1	0	0	2	55200.56	0	700753.17	1.17	761961.59	2	31	33713.44	1	8	10219.69	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8616.6	0	0	0	0	1	6812.93	0	0	0	0	0	0	1	923.43	8	1111.92	0	0	0	0	0	4	126243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	134	1	8	0	0	50544	-1034		0	0	0			56160			0	0			2989				0	0	0	88452	-1948		8858.05	10363.91	0	8581.96	16.26	98280	0	0	0	0	-7027.34	0	7926	8581.96	9	0	0	CONTINUA
4632622	201908	1	0	0	54	261	4848.99	40003.14	1368.15	-325.76	3300.84	6	1	0	0	0	1	1	0	0	2	48169.73	0	982672.62	1.17	1003163.89	2	35	34136.3	1	7	8652.09	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6953.06	0	0	0	0	1	7409.96	0	0	0	0	0	0	1	1089.25	8	1368.15	0	0	0	0	0	4	125190	0	0	4	17550	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	17550	0	0	141	0	0	0	0	50544	-1003		0	0	0			56160			3	0			3020				0	0	0	88452	-1917		7426.24	8688.7	0	6901.8	3.89	98280	0	0	3	0	-10363.91	0	7957	6901.8	5	0	432.9	CONTINUA
4632622	201909	1	0	1	54	262	4594.92	42443.38	1453.14	-378.69	3063.98	6	1	0	0	0	1	1	0	0	2	49168.82	0	918203.8	1.17	871819.47	2	24	31407.28	1	8	10959.54	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6948.3	0	0	0	0	1	5053.14	0	0	0	0	0	0	1	1089.25	8	1453.14	0	0	0	0	0	2	87750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	140	0	0	0	0	50544	-973		0	0	0			56160			5	0			3050				0	0	0	88452	-1887		9453.96	10879.74	181.38	7129.16	2.34	98280	0	0	5	0	-8688.7	0	7987	7129.16	6	0	573.3	CONTINUA
4632622	201910	1	0	0	54	263	0	0	0	0	0	6	1	0	0	0	1	1	0	0	2	44557.46	0	888708.92	1.17	960631.26	2	9	14960.87	1	9	12429.62	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8111.82	0	0	0	0	1	7409.96	0	0	0	0	0	0	1	1089.25	0	0	0	0	0	0	0	2	125190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	0	0	0	50544	-942		0	0	0			56160			1	0			3081				0	0	0	88452	-1856		10767.88	12598.41	0	8077.75	14.02	98280	0	0	1	0	-11069.12	3.17	8018	8077.75	9	0	690.3	CONTINUA
4632622	201911	1	0	1	54	264	4592.05	46595.96	1415.33	-213.49	2928.63	6	1	0	0	0	1	1	0	0	2	59234.86	0	935845.87	1.17	994505.06	2	15	32477.95	1	6	11784.89	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8627.13	0	0	0	0	1	7409.96	0	0	0	0	0	0	1	1089.25	8	1415.33	0	0	0	0	0	3	97110	0	0	2	11700	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	2	11700	0	0	94	1	4	0	0	50544	-912		0	0	0			56160			3	0			3111				0	0	0	88452	-1826		10103.85	11821.5	0	8623.6	2.97	98280	0	0	3	0	-12598.41	0	8048	8623.6	5	0	503.1	CONTINUA
4632622	201912	1	0	1	54	265	4190.92	48314.71	1482.92	-198.35	2512.88	6	1	0	0	0	1	1	0	0	2	41684.66	0	949098.29	1.17	985615.85	2	31	43717.14	1	6	9824.16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8672.49	0	0	0	0	1	7409.96	1	941.85	0	0	0	0	1	1089.25	8	1482.92	0	0	0	0	0	3	93600	0	0	8	35100	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	8	35100	0	0	109	0	0	0	0	50544	-881		0	0	0			56160			6	0			3142				0	0	0	88452	-1795		8484.5	9926.86	0	8666.15	8.27	98280	0	0	6	0	-11821.5	0	8079	8666.15	7	0	491.4	CONTINUA
4632622	202001	1	0	0	55	266	2684.15	47641.59	1667.58	-200.86	1069.72	6	1	0	0	0	1	1	0	0	2	54919.48	0	963760.83	1.17	1017349.29	2	19	30913.96	1	7	12059.34	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8880.06	0	0	0	0	1	11197.95	0	0	0	0	0	0	1	1361.45	8	1667.58	0	0	0	0	0	3	93600	0	0	2	11700	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	11700	0	0	123	0	0	0	0	50544	-850		0	0	0			56160			2	0			3173				0	0	0	88452	-1764		10428.35	12201.16	0	8871.44	8.26	98280	0	0	2	0	-9926.86	0	8110	8871.44	7	0	620.1	CONTINUA
4632622	202002	1	0	0	55	267	1835.28	47206.42	1613.9	-308.97	498.18	6	1	0	0	0	1	1	0	0	2	56791.01	0	1006558.93	1.17	1057050.32	2	22	29890.62	1	8	15199.96	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8853.6	0	0	0	0	1	9403.36	0	0	0	0	0	0	1	1361.45	8	1613.9	0	0	0	0	0	1	70200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	129	0	0	0	0	50544	-821		0	0	0			56160			3	0			3202				0	0	0	88452	-1735		9979.44	11675.94	0	5168.62	8.17	98280	0	0	3	0	-12201.16	0	8139	5168.62	8	0	620.1	CONTINUA
4632622	202003	1	0	1	55	268	2183.53	45813.63	1595.48	-330.33	832.94	6	1	0	0	0	1	1	0	0	2	40306.51	0	1066386.75	1.17	1122758.92	2	8	15800.24	1	8	15811.81	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9465.54	0	0	0	0	1	9403.36	0	0	0	0	0	0	1	1361.45	8	1595.48	0	0	0	0	0	3	94734.9	0	0	4	23400	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	4	23400	0	0	101	0	0	0	0	50544	-790		0	0	0			56160			6	0			3233				0	0	0	88452	-1704		13635.59	15953.64	0	9444.35	7.94	98280	0	0	6	0	-11675.94	0	8170	9444.35	7	0	783.9	CONTINUA
4632622	202004	1	0	1	55	269	2542.94	44236.17	1467.91	-163.07	1081.9	6	1	0	0	0	1	1	0	0	2	74196.52	0	1110565.59	1.17	1172286.97	2	7	14505.27	1	7	13932.83	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9508.88	0	0	0	0	1	9403.36	0	0	0	0	0	0	1	1361.45	8	1467.91	0	0	0	0	0	1	93600	1	29250	0	0	0	0	0	0	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	83	1	0	0	0	50544	-760		0	0	0			56160			1	0			3263				0	0	0	88452	-1674		12055.73	14105.2	0	9481.57	9.3	98280	0	0	1	0	-15953.64	0	8200	9481.57	7	0	748.8	BAJA+2
4632622	202005	1	0	1	55	270	1787.47	41676.13	1561.37	-186.1	379.35	6	1	0	0	0	1	1	0	0	2	21155.31	0	539680.3	1.17	12050.02	2	3	6356.77	1	13	11877.66	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8238.44	0	0	0	0	0	0	0	0	0	0	0	0	1	1361.45	8	1561.37	0	0	0	0	0	0	0	8	40110.33	0	0	0	0	0	0	0	0	0	0	0	0	1	73	0	0	0	0	0	0	0	0	0	72	1	48	0	0	50544	-729		0	0	0			56160			4	0			3294				0	0	0	88452	-1643		10299.17	12050.02	0	8218.54	8.97	98280	0	0	4	12050.02	-14105.2	0	8231	8218.54	6	0	819	BAJA+1
4642732	201801	1	0	0	50	284	1782.01	36667.61	639.66	-620.68	1597.05	9	1	0	0	0	1	1	0	0	2	75166.83	0	574945.07	1.17	755722.31	1	3	4436.92	2	41	82597.56	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	351968.5	0	0	1	146.12	1	175.5	0	0	0	0	0	0	2	524.67	6	1670.76	0	0	0	0	6	639.66	0	0	0	0	0	0	0	0	0	11	19890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5850	9	14040	128			0	0	280598.17	-88		0	0	0			311775.75			0	0			4299				0	0	0	280598.17	-1914		69995.16	81642.2	252.13	79695.79	12.85	311775.75	0	0	0	0	-23315.71	87.12	4299	79695.79	46	0	4200.3	CONTINUA
